,LastModified,Name,Available,Capacity,Open,date
1068,2018-10-27 01:43:00,P08 Ramen,73,266,True,2018-10-27
1069,2018-10-27 01:33:00,P02 Reep,373,470,True,2018-10-27
1070,2018-10-27 01:58:00,P07 Sint-Michiels,270,450,True,2018-10-27
1071,2018-10-27 01:49:00,P10 Sint-Pietersplein,616,708,True,2018-10-27
1072,2018-10-27 01:59:00,P01 Vrijdagmarkt,377,647,True,2018-10-27
1073,2018-10-27 01:57:00,P08 Ramen,75,266,True,2018-10-27
1074,2018-10-27 01:59:00,P02 Reep,380,470,True,2018-10-27
1075,2018-10-27 02:11:00,P07 Sint-Michiels,275,450,True,2018-10-27
1076,2018-10-27 02:11:00,P10 Sint-Pietersplein,620,708,True,2018-10-27
1077,2018-10-27 02:12:00,P01 Vrijdagmarkt,390,647,True,2018-10-27
1078,2018-10-27 02:12:00,P08 Ramen,76,266,True,2018-10-27
1079,2018-10-27 02:14:00,P02 Reep,385,470,True,2018-10-27
1080,2018-10-27 02:27:00,P07 Sint-Michiels,280,450,True,2018-10-27
1081,2018-10-27 02:28:00,P10 Sint-Pietersplein,626,708,True,2018-10-27
1082,2018-10-27 02:28:00,P01 Vrijdagmarkt,404,647,True,2018-10-27
1083,2018-10-27 02:24:00,P08 Ramen,79,266,True,2018-10-27
1084,2018-10-27 02:24:00,P02 Reep,388,470,True,2018-10-27
1085,2018-10-27 02:44:00,P07 Sint-Michiels,283,450,True,2018-10-27
1086,2018-10-27 02:44:00,P10 Sint-Pietersplein,633,708,True,2018-10-27
1087,2018-10-27 02:44:00,P01 Vrijdagmarkt,412,647,True,2018-10-27
1088,2018-10-27 02:42:00,P08 Ramen,83,266,True,2018-10-27
1089,2018-10-27 02:44:00,P02 Reep,394,470,True,2018-10-27
1090,2018-10-27 02:58:00,P07 Sint-Michiels,289,450,True,2018-10-27
1091,2018-10-27 02:59:00,P10 Sint-Pietersplein,635,708,True,2018-10-27
1092,2018-10-27 02:58:00,P01 Vrijdagmarkt,421,647,True,2018-10-27
1093,2018-10-27 02:59:00,P08 Ramen,85,266,True,2018-10-27
1094,2018-10-27 03:11:00,P07 Sint-Michiels,294,450,True,2018-10-27
1095,2018-10-27 03:13:00,P10 Sint-Pietersplein,639,708,True,2018-10-27
1096,2018-10-27 03:14:00,P01 Vrijdagmarkt,430,647,True,2018-10-27
1097,2018-10-27 01:36:00,P04 Savaanstraat,536,540,True,2018-10-27
1098,2018-10-27 03:14:00,P08 Ramen,87,266,True,2018-10-27
1099,2018-10-27 03:27:00,P07 Sint-Michiels,297,450,True,2018-10-27
1100,2018-10-27 03:25:00,P10 Sint-Pietersplein,643,708,True,2018-10-27
1101,2018-10-27 03:29:00,P01 Vrijdagmarkt,442,647,True,2018-10-27
1102,2018-10-27 03:16:00,P04 Savaanstraat,537,540,True,2018-10-27
1103,2018-10-27 02:50:00,P02 Reep,395,470,True,2018-10-27
1104,2018-10-27 03:43:00,P07 Sint-Michiels,301,450,True,2018-10-27
1105,2018-10-27 03:41:00,P10 Sint-Pietersplein,644,708,True,2018-10-27
1106,2018-10-27 03:44:00,P01 Vrijdagmarkt,451,647,True,2018-10-27
1107,2018-10-27 03:29:00,P08 Ramen,88,266,True,2018-10-27
1108,2018-10-27 03:59:00,P07 Sint-Michiels,303,450,True,2018-10-27
1109,2018-10-27 03:54:00,P10 Sint-Pietersplein,644,708,True,2018-10-27
1110,2018-10-27 03:58:00,P01 Vrijdagmarkt,456,647,True,2018-10-27
1111,2018-10-27 03:37:00,P04 Savaanstraat,538,540,True,2018-10-27
1112,2018-10-27 03:56:00,P08 Ramen,88,266,True,2018-10-27
1113,2018-10-27 03:44:00,P02 Reep,397,470,True,2018-10-27
1114,2018-10-27 04:07:00,P07 Sint-Michiels,311,450,True,2018-10-27
1115,2018-10-27 04:09:00,P10 Sint-Pietersplein,645,708,True,2018-10-27
1116,2018-10-27 04:12:00,P01 Vrijdagmarkt,459,647,True,2018-10-27
1117,2018-10-27 04:21:00,P07 Sint-Michiels,313,450,True,2018-10-27
1118,2018-10-27 04:27:00,P10 Sint-Pietersplein,647,708,True,2018-10-27
1119,2018-10-27 04:28:00,P01 Vrijdagmarkt,464,647,True,2018-10-27
1120,2018-10-27 04:05:00,P08 Ramen,89,266,True,2018-10-27
1121,2018-10-27 04:08:00,P02 Reep,395,470,True,2018-10-27
1122,2018-10-27 04:34:00,P07 Sint-Michiels,315,450,True,2018-10-27
1123,2018-10-27 04:36:00,P10 Sint-Pietersplein,648,708,True,2018-10-27
1124,2018-10-27 04:44:00,P01 Vrijdagmarkt,467,647,True,2018-10-27
1125,2018-10-27 04:36:00,P08 Ramen,88,266,True,2018-10-27
1126,2018-10-27 04:44:00,P02 Reep,397,470,True,2018-10-27
1127,2018-10-27 04:47:00,P07 Sint-Michiels,317,450,True,2018-10-27
1128,2018-10-27 04:59:00,P10 Sint-Pietersplein,648,708,True,2018-10-27
1129,2018-10-27 04:54:00,P08 Ramen,87,266,True,2018-10-27
1130,2018-10-27 05:11:00,P07 Sint-Michiels,318,450,True,2018-10-27
1131,2018-10-27 04:55:00,P01 Vrijdagmarkt,468,647,True,2018-10-27
1132,2018-10-27 05:14:00,P08 Ramen,90,266,True,2018-10-27
1133,2018-10-27 04:55:00,P02 Reep,399,470,True,2018-10-27
1134,2018-10-27 05:26:00,P07 Sint-Michiels,319,450,True,2018-10-27
1135,2018-10-27 05:12:00,P10 Sint-Pietersplein,651,708,True,2018-10-27
1136,2018-10-27 05:17:00,P01 Vrijdagmarkt,469,647,True,2018-10-27
1137,2018-10-27 04:10:00,P04 Savaanstraat,539,540,True,2018-10-27
1138,2018-10-27 05:29:00,P08 Ramen,91,266,True,2018-10-27
1139,2018-10-27 05:21:00,P02 Reep,400,470,True,2018-10-27
1140,2018-10-27 05:38:00,P07 Sint-Michiels,320,450,True,2018-10-27
1141,2018-10-27 05:42:00,P10 Sint-Pietersplein,653,708,True,2018-10-27
1142,2018-10-27 05:40:00,P01 Vrijdagmarkt,469,647,True,2018-10-27
1143,2018-10-27 05:43:00,P08 Ramen,91,266,True,2018-10-27
1144,2018-10-27 05:40:00,P02 Reep,402,470,True,2018-10-27
1145,2018-10-27 05:47:00,P07 Sint-Michiels,319,450,True,2018-10-27
1146,2018-10-27 05:52:00,P10 Sint-Pietersplein,653,708,True,2018-10-27
1147,2018-10-27 05:54:00,P01 Vrijdagmarkt,469,647,True,2018-10-27
1148,2018-10-27 05:47:00,P08 Ramen,92,266,True,2018-10-27
1149,2018-10-27 05:53:00,P02 Reep,403,470,True,2018-10-27
1150,2018-10-27 06:03:00,P07 Sint-Michiels,319,450,True,2018-10-27
1151,2018-10-27 06:13:00,P10 Sint-Pietersplein,655,708,True,2018-10-27
1152,2018-10-27 06:13:00,P01 Vrijdagmarkt,471,647,True,2018-10-27
1153,2018-10-27 06:04:00,P08 Ramen,93,266,True,2018-10-27
1154,2018-10-27 06:19:00,P07 Sint-Michiels,320,450,True,2018-10-27
1155,2018-10-27 06:26:00,P10 Sint-Pietersplein,657,708,True,2018-10-27
1156,2018-10-27 06:28:00,P01 Vrijdagmarkt,472,647,True,2018-10-27
1157,2018-10-27 05:41:00,P04 Savaanstraat,540,540,True,2018-10-27
1158,2018-10-27 06:27:00,P08 Ramen,91,266,True,2018-10-27
1159,2018-10-27 06:08:00,P02 Reep,403,470,True,2018-10-27
1160,2018-10-27 06:40:00,P07 Sint-Michiels,321,450,True,2018-10-27
1161,2018-10-27 06:30:00,P10 Sint-Pietersplein,658,708,True,2018-10-27
1162,2018-10-27 06:44:00,P01 Vrijdagmarkt,471,647,True,2018-10-27
1163,2018-10-27 06:40:00,P08 Ramen,93,266,True,2018-10-27
1164,2018-10-27 06:53:00,P07 Sint-Michiels,321,450,True,2018-10-27
1165,2018-10-27 06:56:00,P10 Sint-Pietersplein,658,708,True,2018-10-27
1166,2018-10-27 06:45:00,P01 Vrijdagmarkt,472,647,True,2018-10-27
1167,2018-10-27 06:43:00,P02 Reep,405,470,True,2018-10-27
1168,2018-10-27 07:04:00,P07 Sint-Michiels,323,450,True,2018-10-27
1169,2018-10-27 07:10:00,P10 Sint-Pietersplein,662,708,True,2018-10-27
1170,2018-10-27 07:10:00,P01 Vrijdagmarkt,471,647,True,2018-10-27
1171,2018-10-27 06:36:00,P04 Savaanstraat,538,540,True,2018-10-27
1172,2018-10-27 07:25:00,P07 Sint-Michiels,326,450,True,2018-10-27
1173,2018-10-27 07:18:00,P10 Sint-Pietersplein,663,708,True,2018-10-27
1174,2018-10-27 07:28:00,P01 Vrijdagmarkt,472,647,True,2018-10-27
1175,2018-10-27 07:29:00,P04 Savaanstraat,539,540,True,2018-10-27
1176,2018-10-27 07:12:00,P02 Reep,406,470,True,2018-10-27
1177,2018-10-27 07:41:00,P10 Sint-Pietersplein,662,708,True,2018-10-27
1178,2018-10-27 07:39:00,P01 Vrijdagmarkt,473,647,True,2018-10-27
1179,2018-10-27 06:56:00,P08 Ramen,93,266,True,2018-10-27
1180,2018-10-27 07:43:00,P02 Reep,405,470,True,2018-10-27
1181,2018-10-27 07:38:00,P07 Sint-Michiels,328,450,True,2018-10-27
1182,2018-10-27 07:57:00,P10 Sint-Pietersplein,661,708,True,2018-10-27
1183,2018-10-27 07:59:00,P01 Vrijdagmarkt,475,647,True,2018-10-27
1184,2018-10-27 07:39:00,P04 Savaanstraat,538,540,True,2018-10-27
1185,2018-10-27 07:59:00,P08 Ramen,90,266,True,2018-10-27
1186,2018-10-27 07:53:00,P02 Reep,404,470,True,2018-10-27
1187,2018-10-27 08:14:00,P07 Sint-Michiels,326,450,True,2018-10-27
1188,2018-10-27 08:04:00,P10 Sint-Pietersplein,660,708,True,2018-10-27
1189,2018-10-27 08:14:00,P01 Vrijdagmarkt,472,647,True,2018-10-27
1190,2018-10-27 08:12:00,P04 Savaanstraat,536,540,True,2018-10-27
1191,2018-10-27 08:11:00,P08 Ramen,90,266,True,2018-10-27
1192,2018-10-27 08:14:00,P02 Reep,401,470,True,2018-10-27
1193,2018-10-27 08:26:00,P07 Sint-Michiels,325,450,True,2018-10-27
1194,2018-10-27 08:27:00,P10 Sint-Pietersplein,660,708,True,2018-10-27
1195,2018-10-27 08:25:00,P01 Vrijdagmarkt,471,647,True,2018-10-27
1196,2018-10-27 08:29:00,P04 Savaanstraat,536,540,True,2018-10-27
1197,2018-10-27 08:27:00,P08 Ramen,87,266,True,2018-10-27
1198,2018-10-27 08:29:00,P02 Reep,387,470,True,2018-10-27
1199,2018-10-27 08:43:00,P07 Sint-Michiels,317,450,True,2018-10-27
1200,2018-10-27 08:43:00,P10 Sint-Pietersplein,657,708,True,2018-10-27
1201,2018-10-27 08:44:00,P01 Vrijdagmarkt,468,647,True,2018-10-27
1202,2018-10-27 08:44:00,P04 Savaanstraat,533,540,True,2018-10-27
1203,2018-10-27 08:43:00,P08 Ramen,88,266,True,2018-10-27
1204,2018-10-27 08:39:00,P02 Reep,381,470,True,2018-10-27
1205,2018-10-27 08:58:00,P07 Sint-Michiels,307,450,True,2018-10-27
1206,2018-10-27 08:58:00,P10 Sint-Pietersplein,653,708,True,2018-10-27
1207,2018-10-27 08:58:00,P01 Vrijdagmarkt,449,647,True,2018-10-27
1208,2018-10-27 08:56:00,P04 Savaanstraat,530,540,True,2018-10-27
1209,2018-10-27 08:58:00,P08 Ramen,86,266,True,2018-10-27
1210,2018-10-27 08:58:00,P02 Reep,371,470,True,2018-10-27
1211,2018-10-27 09:14:00,P07 Sint-Michiels,300,450,True,2018-10-27
1212,2018-10-27 09:14:00,P10 Sint-Pietersplein,652,708,True,2018-10-27
1213,2018-10-27 09:14:00,P01 Vrijdagmarkt,430,647,True,2018-10-27
1214,2018-10-27 09:08:00,P04 Savaanstraat,530,540,True,2018-10-27
1215,2018-10-27 09:07:00,P08 Ramen,82,266,True,2018-10-27
1216,2018-10-27 09:11:00,P02 Reep,371,470,True,2018-10-27
1217,2018-10-27 09:26:00,P07 Sint-Michiels,297,450,True,2018-10-27
1218,2018-10-27 09:29:00,P10 Sint-Pietersplein,642,708,True,2018-10-27
1219,2018-10-27 09:28:00,P01 Vrijdagmarkt,406,647,True,2018-10-27
1220,2018-10-27 09:29:00,P04 Savaanstraat,522,540,True,2018-10-27
1221,2018-10-27 09:29:00,P08 Ramen,81,266,True,2018-10-27
1222,2018-10-27 09:26:00,P02 Reep,371,470,True,2018-10-27
1223,2018-10-27 09:44:00,P07 Sint-Michiels,277,450,True,2018-10-27
1224,2018-10-27 09:44:00,P10 Sint-Pietersplein,617,708,True,2018-10-27
1225,2018-10-27 09:44:00,P01 Vrijdagmarkt,382,647,True,2018-10-27
1226,2018-10-27 09:44:00,P04 Savaanstraat,510,540,True,2018-10-27
1227,2018-10-27 09:44:00,P08 Ramen,77,266,True,2018-10-27
1228,2018-10-27 09:44:00,P02 Reep,366,470,True,2018-10-27
1229,2018-10-27 09:58:00,P07 Sint-Michiels,257,450,True,2018-10-27
1230,2018-10-27 09:59:00,P10 Sint-Pietersplein,577,708,True,2018-10-27
1231,2018-10-27 09:59:00,P01 Vrijdagmarkt,352,647,True,2018-10-27
1232,2018-10-27 09:59:00,P04 Savaanstraat,503,540,True,2018-10-27
1233,2018-10-27 09:56:00,P08 Ramen,69,266,True,2018-10-27
1234,2018-10-27 09:58:00,P02 Reep,352,470,True,2018-10-27
1235,2018-10-27 10:14:00,P07 Sint-Michiels,231,450,True,2018-10-27
1236,2018-10-27 10:13:00,P10 Sint-Pietersplein,555,708,True,2018-10-27
1237,2018-10-27 10:14:00,P01 Vrijdagmarkt,317,647,True,2018-10-27
1238,2018-10-27 10:13:00,P04 Savaanstraat,498,540,True,2018-10-27
1239,2018-10-27 10:14:00,P08 Ramen,64,266,True,2018-10-27
1240,2018-10-27 10:14:00,P02 Reep,342,470,True,2018-10-27
1241,2018-10-27 10:29:00,P07 Sint-Michiels,216,450,True,2018-10-27
1242,2018-10-27 10:29:00,P10 Sint-Pietersplein,548,708,True,2018-10-27
1243,2018-10-27 10:29:00,P01 Vrijdagmarkt,287,647,True,2018-10-27
1244,2018-10-27 10:26:00,P04 Savaanstraat,497,540,True,2018-10-27
1245,2018-10-27 10:29:00,P08 Ramen,55,266,True,2018-10-27
1246,2018-10-27 10:28:00,P02 Reep,332,470,True,2018-10-27
1247,2018-10-27 10:44:00,P07 Sint-Michiels,184,450,True,2018-10-27
1248,2018-10-27 10:42:00,P10 Sint-Pietersplein,543,708,True,2018-10-27
1249,2018-10-27 10:43:00,P01 Vrijdagmarkt,262,647,True,2018-10-27
1250,2018-10-27 10:39:00,P04 Savaanstraat,497,540,True,2018-10-27
1251,2018-10-27 10:43:00,P08 Ramen,51,266,True,2018-10-27
1252,2018-10-27 10:42:00,P02 Reep,331,470,True,2018-10-27
1253,2018-10-27 10:59:00,P07 Sint-Michiels,176,450,True,2018-10-27
1254,2018-10-27 10:57:00,P10 Sint-Pietersplein,539,708,True,2018-10-27
1255,2018-10-27 10:58:00,P01 Vrijdagmarkt,222,647,True,2018-10-27
1256,2018-10-27 10:59:00,P08 Ramen,56,266,True,2018-10-27
1257,2018-10-27 11:00:00,P07 Sint-Michiels,175,450,True,2018-10-27
1258,2018-10-27 11:00:00,P10 Sint-Pietersplein,538,708,True,2018-10-27
1259,2018-10-27 11:00:00,P01 Vrijdagmarkt,221,647,True,2018-10-27
1260,2018-10-27 10:59:00,P04 Savaanstraat,485,540,True,2018-10-27
1261,2018-10-27 10:59:00,P02 Reep,322,470,True,2018-10-27
1262,2018-10-27 11:01:01,P07 Sint-Michiels,173,450,True,2018-10-27
1263,2018-10-27 11:01:01,P10 Sint-Pietersplein,537,708,True,2018-10-27
1264,2018-10-27 11:01:01,P01 Vrijdagmarkt,218,647,True,2018-10-27
1265,2018-10-27 11:01:01,P04 Savaanstraat,486,540,True,2018-10-27
1266,2018-10-27 11:00:00,P08 Ramen,55,266,True,2018-10-27
1267,2018-10-27 11:01:01,P02 Reep,323,470,True,2018-10-27
1268,2018-10-27 11:14:00,P07 Sint-Michiels,161,450,True,2018-10-27
1269,2018-10-27 11:14:00,P10 Sint-Pietersplein,526,708,True,2018-10-27
1270,2018-10-27 11:14:00,P01 Vrijdagmarkt,191,647,True,2018-10-27
1271,2018-10-27 11:14:00,P04 Savaanstraat,483,540,True,2018-10-27
1272,2018-10-27 11:12:00,P08 Ramen,51,266,True,2018-10-27
1273,2018-10-27 11:13:00,P02 Reep,307,470,True,2018-10-27
1274,2018-10-27 11:28:00,P07 Sint-Michiels,151,450,True,2018-10-27
1275,2018-10-27 11:28:00,P10 Sint-Pietersplein,521,708,True,2018-10-27
1276,2018-10-27 11:29:00,P01 Vrijdagmarkt,167,647,True,2018-10-27
1277,2018-10-27 11:28:00,P04 Savaanstraat,478,540,True,2018-10-27
1278,2018-10-27 11:27:00,P08 Ramen,43,266,True,2018-10-27
1279,2018-10-27 11:28:00,P02 Reep,293,470,True,2018-10-27
1280,2018-10-27 11:42:00,P07 Sint-Michiels,132,450,True,2018-10-27
1281,2018-10-27 11:44:00,P10 Sint-Pietersplein,520,708,True,2018-10-27
1282,2018-10-27 11:44:00,P01 Vrijdagmarkt,129,647,True,2018-10-27
1283,2018-10-27 11:42:00,P04 Savaanstraat,470,540,True,2018-10-27
1284,2018-10-27 11:44:00,P08 Ramen,42,266,True,2018-10-27
1285,2018-10-27 11:42:00,P02 Reep,284,470,True,2018-10-27
1286,2018-10-27 11:59:00,P07 Sint-Michiels,108,450,True,2018-10-27
1287,2018-10-27 11:59:00,P10 Sint-Pietersplein,515,708,True,2018-10-27
1288,2018-10-27 11:58:00,P01 Vrijdagmarkt,111,647,True,2018-10-27
1289,2018-10-27 11:58:00,P04 Savaanstraat,458,540,True,2018-10-27
1290,2018-10-27 11:58:00,P08 Ramen,38,266,True,2018-10-27
1291,2018-10-27 11:59:00,P02 Reep,272,470,True,2018-10-27
1292,2018-10-27 12:14:00,P07 Sint-Michiels,88,450,True,2018-10-27
1293,2018-10-27 12:14:00,P10 Sint-Pietersplein,510,708,True,2018-10-27
1294,2018-10-27 12:13:00,P01 Vrijdagmarkt,77,647,True,2018-10-27
1295,2018-10-27 12:14:00,P04 Savaanstraat,448,540,True,2018-10-27
1296,2018-10-27 12:13:00,P08 Ramen,41,266,True,2018-10-27
1297,2018-10-27 12:13:00,P02 Reep,262,470,True,2018-10-27
1298,2018-10-27 12:29:00,P07 Sint-Michiels,59,450,True,2018-10-27
1299,2018-10-27 12:29:00,P10 Sint-Pietersplein,503,708,True,2018-10-27
1300,2018-10-27 12:29:00,P01 Vrijdagmarkt,70,647,True,2018-10-27
1301,2018-10-27 12:26:00,P04 Savaanstraat,441,540,True,2018-10-27
1302,2018-10-27 12:28:00,P08 Ramen,41,266,True,2018-10-27
1303,2018-10-27 12:29:00,P02 Reep,260,470,True,2018-10-27
1304,2018-10-27 12:44:00,P07 Sint-Michiels,48,450,True,2018-10-27
1305,2018-10-27 12:44:00,P10 Sint-Pietersplein,497,708,True,2018-10-27
1306,2018-10-27 12:44:00,P01 Vrijdagmarkt,43,647,True,2018-10-27
1307,2018-10-27 12:42:00,P04 Savaanstraat,440,540,True,2018-10-27
1308,2018-10-27 12:44:00,P08 Ramen,33,266,True,2018-10-27
1309,2018-10-27 12:42:00,P02 Reep,260,470,True,2018-10-27
1310,2018-10-27 13:29:00,P07 Sint-Michiels,-5,450,True,2018-10-27
1311,2018-10-27 13:29:00,P10 Sint-Pietersplein,490,708,True,2018-10-27
1312,2018-10-27 13:28:00,P01 Vrijdagmarkt,22,647,True,2018-10-27
1313,2018-10-27 13:29:00,P04 Savaanstraat,426,540,True,2018-10-27
1314,2018-10-27 13:27:00,P08 Ramen,19,266,True,2018-10-27
1315,2018-10-27 13:26:00,P02 Reep,196,470,True,2018-10-27
1316,2018-10-27 13:44:00,P07 Sint-Michiels,1,450,True,2018-10-27
1317,2018-10-27 13:44:00,P10 Sint-Pietersplein,460,708,True,2018-10-27
1318,2018-10-27 13:44:00,P01 Vrijdagmarkt,25,647,True,2018-10-27
1319,2018-10-27 13:44:00,P04 Savaanstraat,421,540,True,2018-10-27
1320,2018-10-27 13:42:00,P08 Ramen,9,266,True,2018-10-27
1321,2018-10-27 13:43:00,P02 Reep,185,470,True,2018-10-27
1322,2018-10-27 13:59:00,P07 Sint-Michiels,4,450,True,2018-10-27
1323,2018-10-27 13:59:00,P10 Sint-Pietersplein,427,708,True,2018-10-27
1324,2018-10-27 13:59:00,P01 Vrijdagmarkt,32,647,True,2018-10-27
1325,2018-10-27 13:59:00,P04 Savaanstraat,390,540,True,2018-10-27
1326,2018-10-27 13:51:00,P08 Ramen,9,266,True,2018-10-27
1327,2018-10-27 13:59:00,P02 Reep,159,470,True,2018-10-27
1328,2018-10-27 14:13:00,P07 Sint-Michiels,0,450,True,2018-10-27
1329,2018-10-27 14:14:00,P10 Sint-Pietersplein,412,708,True,2018-10-27
1330,2018-10-27 14:14:00,P01 Vrijdagmarkt,25,647,True,2018-10-27
1331,2018-10-27 14:14:00,P04 Savaanstraat,361,540,True,2018-10-27
1332,2018-10-27 14:14:00,P08 Ramen,14,266,True,2018-10-27
1333,2018-10-27 14:14:00,P02 Reep,139,470,True,2018-10-27
1334,2018-10-27 14:29:00,P07 Sint-Michiels,10,450,True,2018-10-27
1335,2018-10-27 14:28:00,P10 Sint-Pietersplein,395,708,True,2018-10-27
1336,2018-10-27 14:29:00,P01 Vrijdagmarkt,30,647,True,2018-10-27
1337,2018-10-27 14:29:00,P04 Savaanstraat,336,540,True,2018-10-27
1338,2018-10-27 14:26:00,P08 Ramen,10,266,True,2018-10-27
1339,2018-10-27 14:29:00,P02 Reep,111,470,True,2018-10-27
1340,2018-10-27 14:44:00,P07 Sint-Michiels,6,450,True,2018-10-27
1341,2018-10-27 14:44:00,P10 Sint-Pietersplein,367,708,True,2018-10-27
1342,2018-10-27 14:44:00,P01 Vrijdagmarkt,24,647,True,2018-10-27
1343,2018-10-27 14:44:00,P04 Savaanstraat,301,540,True,2018-10-27
1344,2018-10-27 14:42:00,P08 Ramen,10,266,True,2018-10-27
1345,2018-10-27 14:42:00,P02 Reep,99,470,True,2018-10-27
1346,2018-10-27 14:59:00,P07 Sint-Michiels,11,450,True,2018-10-27
1347,2018-10-27 14:59:00,P10 Sint-Pietersplein,350,708,True,2018-10-27
1348,2018-10-27 14:59:00,P01 Vrijdagmarkt,33,647,True,2018-10-27
1349,2018-10-27 14:59:00,P04 Savaanstraat,285,540,True,2018-10-27
1350,2018-10-27 14:59:00,P08 Ramen,16,266,True,2018-10-27
1351,2018-10-27 14:59:00,P02 Reep,63,470,True,2018-10-27
1352,2018-10-27 15:14:00,P07 Sint-Michiels,9,450,True,2018-10-27
1353,2018-10-27 15:14:00,P10 Sint-Pietersplein,335,708,True,2018-10-27
1354,2018-10-27 15:14:00,P01 Vrijdagmarkt,39,647,True,2018-10-27
1355,2018-10-27 15:14:00,P04 Savaanstraat,267,540,True,2018-10-27
1356,2018-10-27 15:14:00,P08 Ramen,19,266,True,2018-10-27
1357,2018-10-27 15:14:00,P02 Reep,45,470,True,2018-10-27
1358,2018-10-27 15:29:00,P07 Sint-Michiels,4,450,True,2018-10-27
1359,2018-10-27 15:29:00,P10 Sint-Pietersplein,336,708,True,2018-10-27
1360,2018-10-27 15:29:00,P01 Vrijdagmarkt,46,647,True,2018-10-27
1361,2018-10-27 15:28:00,P04 Savaanstraat,250,540,True,2018-10-27
1362,2018-10-27 15:28:00,P08 Ramen,13,266,True,2018-10-27
1363,2018-10-27 15:28:00,P02 Reep,45,470,True,2018-10-27
1364,2018-10-27 15:43:00,P07 Sint-Michiels,8,450,True,2018-10-27
1365,2018-10-27 15:44:00,P10 Sint-Pietersplein,336,708,True,2018-10-27
1366,2018-10-27 15:43:00,P01 Vrijdagmarkt,32,647,True,2018-10-27
1367,2018-10-27 15:42:00,P04 Savaanstraat,236,540,True,2018-10-27
1368,2018-10-27 15:44:00,P08 Ramen,13,266,True,2018-10-27
1369,2018-10-27 15:44:00,P02 Reep,51,470,True,2018-10-27
1370,2018-10-27 15:59:00,P07 Sint-Michiels,6,450,True,2018-10-27
1371,2018-10-27 15:59:00,P10 Sint-Pietersplein,327,708,True,2018-10-27
1372,2018-10-27 15:59:00,P01 Vrijdagmarkt,34,647,True,2018-10-27
1373,2018-10-27 15:59:00,P04 Savaanstraat,230,540,True,2018-10-27
1374,2018-10-27 15:58:00,P08 Ramen,11,266,True,2018-10-27
1375,2018-10-27 15:58:00,P02 Reep,62,470,True,2018-10-27
1376,2018-10-27 16:14:00,P07 Sint-Michiels,2,450,True,2018-10-27
1377,2018-10-27 16:14:00,P10 Sint-Pietersplein,336,708,True,2018-10-27
1378,2018-10-27 16:14:00,P01 Vrijdagmarkt,51,647,True,2018-10-27
1379,2018-10-27 16:14:00,P04 Savaanstraat,93,540,True,2018-10-27
1380,2018-10-27 16:14:00,P08 Ramen,11,266,True,2018-10-27
1381,2018-10-27 16:14:00,P02 Reep,64,470,True,2018-10-27
1382,2018-10-27 16:29:00,P07 Sint-Michiels,17,450,True,2018-10-27
1383,2018-10-27 16:29:00,P10 Sint-Pietersplein,344,708,True,2018-10-27
1384,2018-10-27 16:29:00,P01 Vrijdagmarkt,72,647,True,2018-10-27
1385,2018-10-27 16:29:00,P04 Savaanstraat,91,540,True,2018-10-27
1386,2018-10-27 16:29:00,P08 Ramen,17,266,True,2018-10-27
1387,2018-10-27 16:28:00,P02 Reep,51,470,True,2018-10-27
1388,2018-10-27 16:44:00,P07 Sint-Michiels,31,450,True,2018-10-27
1389,2018-10-27 16:43:00,P10 Sint-Pietersplein,361,708,True,2018-10-27
1390,2018-10-27 16:44:00,P01 Vrijdagmarkt,93,647,True,2018-10-27
1391,2018-10-27 16:44:00,P04 Savaanstraat,116,540,True,2018-10-27
1392,2018-10-27 16:41:00,P08 Ramen,21,266,True,2018-10-27
1393,2018-10-27 16:44:00,P02 Reep,55,470,True,2018-10-27
1394,2018-10-27 16:59:00,P07 Sint-Michiels,34,450,True,2018-10-27
1395,2018-10-27 16:59:00,P10 Sint-Pietersplein,389,708,True,2018-10-27
1396,2018-10-27 16:59:00,P01 Vrijdagmarkt,101,647,True,2018-10-27
1397,2018-10-27 16:58:00,P04 Savaanstraat,138,540,True,2018-10-27
1398,2018-10-27 16:57:00,P08 Ramen,20,266,True,2018-10-27
1399,2018-10-27 16:59:00,P02 Reep,68,470,True,2018-10-27
1400,2018-10-27 17:13:00,P07 Sint-Michiels,42,450,True,2018-10-27
1401,2018-10-27 17:13:00,P10 Sint-Pietersplein,418,708,True,2018-10-27
1402,2018-10-27 17:14:00,P01 Vrijdagmarkt,113,647,True,2018-10-27
1403,2018-10-27 17:14:00,P04 Savaanstraat,164,540,True,2018-10-27
1404,2018-10-27 17:08:00,P08 Ramen,21,266,True,2018-10-27
1405,2018-10-27 17:13:00,P02 Reep,81,470,True,2018-10-27
1406,2018-10-27 17:29:00,P07 Sint-Michiels,50,450,True,2018-10-27
1407,2018-10-27 17:29:00,P10 Sint-Pietersplein,442,708,True,2018-10-27
1408,2018-10-27 17:29:00,P01 Vrijdagmarkt,130,647,True,2018-10-27
1409,2018-10-27 17:29:00,P04 Savaanstraat,188,540,True,2018-10-27
1410,2018-10-27 17:24:00,P08 Ramen,22,266,True,2018-10-27
1411,2018-10-27 17:29:00,P02 Reep,106,470,True,2018-10-27
1412,2018-10-27 17:44:00,P07 Sint-Michiels,63,450,True,2018-10-27
1413,2018-10-27 17:44:00,P10 Sint-Pietersplein,451,708,True,2018-10-27
1414,2018-10-27 17:43:00,P01 Vrijdagmarkt,119,647,True,2018-10-27
1415,2018-10-27 17:44:00,P04 Savaanstraat,207,540,True,2018-10-27
