Timestamp;SPCapacityTotal;SPCapacityInUse;SPCapacityAvailable;SPCapacityInMaintenance;SPCheckSum;DPCapacityTotal;DPCapacityInUse;DPCapacityAvailable;DPCapacityInMaintenance;DPCheckSum
2018-07-17 12:30:01;64;32;0;19;13;48;25;15;2;6
2018-07-17 13:00:01;64;31;1;19;13;48;28;12;2;6
2018-07-17 13:30:01;64;29;3;19;13;48;30;10;2;6
2018-07-17 14:00:01;64;27;5;19;13;48;31;9;2;6
2018-07-17 14:30:01;64;28;4;19;13;48;33;6;2;7
2018-07-17 15:00:01;64;28;4;19;13;48;34;5;2;7
2018-07-17 15:30:02;64;31;1;19;13;48;36;3;2;7
2018-07-17 16:00:01;64;32;0;19;13;48;36;3;2;7
2018-07-17 16:30:01;64;31;1;19;13;48;32;6;3;7
2018-07-17 17:00:01;64;29;3;19;13;48;30;9;3;6
2018-07-17 17:30:01;64;29;3;19;13;48;30;9;3;6
2018-07-17 18:00:01;64;27;4;20;13;48;28;11;3;6
2018-07-17 18:30:02;64;28;3;20;13;48;30;9;3;6
2018-07-17 19:00:02;64;31;0;20;13;48;28;10;3;7
2018-07-17 19:30:01;64;30;1;20;13;48;29;8;4;7
2018-07-17 20:00:01;64;31;0;20;13;48;28;9;4;7
2018-07-17 20:30:01;64;30;1;20;13;48;28;8;5;7
2018-07-17 21:00:01;64;31;0;20;13;48;28;8;5;7
2018-07-17 21:30:01;64;31;0;20;13;48;27;9;5;7
2018-07-17 22:00:01;64;28;3;20;13;48;26;10;5;7
2018-07-17 22:30:01;64;27;4;20;13;48;25;11;5;7
2018-07-17 23:00:01;64;25;6;20;13;48;25;11;5;7
2018-07-17 23:30:01;64;24;7;20;13;48;24;11;6;7
2018-07-18 00:00:02;64;20;11;20;13;48;24;11;6;7
2018-07-18 00:30:01;64;20;11;20;13;48;24;11;6;7
2018-07-18 01:00:01;64;20;11;20;13;48;25;10;6;7
2018-07-18 01:30:02;64;20;11;20;13;48;25;10;6;7
2018-07-18 02:00:01;64;20;11;20;13;48;25;10;6;7
2018-07-18 02:30:01;64;20;11;20;13;48;25;10;6;7
2018-07-18 03:00:01;64;20;11;20;13;48;25;10;6;7
2018-07-18 03:30:01;64;20;11;20;13;48;25;10;6;7
2018-07-18 04:00:02;64;20;11;20;13;48;25;10;6;7
2018-07-18 04:30:01;64;20;11;20;13;48;25;10;6;7
2018-07-18 05:00:01;64;20;11;20;13;48;25;10;6;7
2018-07-18 05:30:02;64;20;11;20;13;48;25;10;6;7
2018-07-18 06:00:02;64;20;11;20;13;48;25;10;6;7
2018-07-18 06:30:01;64;20;11;20;13;48;25;10;6;7
2018-07-18 07:00:01;64;20;11;20;13;48;25;10;6;7
2018-07-18 07:30:02;64;21;10;20;13;48;26;9;6;7
2018-07-18 08:00:01;64;23;7;21;13;48;28;7;6;7
2018-07-18 08:30:01;64;21;9;21;13;48;28;7;6;7
2018-07-18 09:00:01;64;22;8;21;13;48;31;5;6;6
2018-07-18 09:30:02;64;24;6;21;13;48;29;7;6;6
2018-07-18 10:00:01;64;26;4;21;13;48;31;5;6;6
2018-07-18 10:30:01;64;26;4;21;13;48;33;2;6;7
2018-07-18 11:00:02;64;24;6;21;13;48;33;2;6;7
2018-07-18 11:30:01;64;25;5;21;13;48;32;3;6;7
2018-07-18 12:00:02;64;24;6;21;13;48;29;5;6;8
2018-07-18 12:30:01;64;24;6;21;13;48;27;8;6;7
2018-07-18 13:00:01;64;29;1;21;13;48;26;9;6;7
2018-07-18 13:30:01;64;30;0;21;13;48;26;9;6;7
2018-07-18 14:00:02;64;31;0;20;13;48;24;11;6;7
2018-07-18 14:30:01;64;31;0;20;13;48;24;11;6;7
2018-07-18 15:00:02;64;31;0;20;13;48;23;12;6;7
2018-07-18 15:30:02;64;32;1;18;13;48;24;11;6;7
2018-07-18 16:00:01;64;32;0;18;14;48;24;11;6;7
2018-07-18 16:30:02;64;32;0;18;14;48;23;12;6;7
2018-07-18 17:00:01;64;28;4;18;14;48;20;15;6;7
2018-07-18 17:30:01;64;24;8;18;14;48;22;13;7;6
2018-07-18 18:00:01;64;25;7;18;14;48;24;11;7;6
2018-07-18 18:30:01;64;29;3;18;14;48;24;11;7;6
2018-07-18 19:00:01;64;31;1;18;14;48;22;13;7;6
2018-07-18 19:30:02;64;30;2;18;14;48;22;13;7;6
2018-07-18 20:00:02;64;30;2;18;14;48;22;13;7;6
2018-07-18 20:30:01;64;32;0;18;14;48;21;14;7;6
2018-07-18 21:00:01;64;32;0;18;14;48;21;14;7;6
2018-07-18 21:30:01;64;31;1;18;14;48;20;15;7;6
2018-07-18 22:00:01;64;29;3;18;14;48;21;14;7;6
2018-07-18 22:30:02;64;27;5;18;14;48;20;15;7;6
2018-07-18 23:00:01;64;26;6;18;14;48;19;16;7;6
2018-07-18 23:30:02;64;26;6;18;14;48;18;17;7;6
2018-07-19 00:00:01;64;24;8;18;14;48;17;18;7;6
2018-07-19 00:30:01;64;22;9;19;14;48;17;18;7;6
2018-07-19 01:00:01;64;21;9;19;15;48;17;18;7;6
2018-07-19 01:30:01;64;20;10;19;15;48;17;18;7;6
2018-07-19 02:00:02;64;20;10;19;15;48;17;18;7;6
2018-07-19 02:30:01;64;20;10;19;15;48;17;18;7;6
2018-07-19 03:00:02;64;20;10;19;15;48;17;18;7;6
2018-07-19 03:30:02;64;20;10;19;15;48;17;18;7;6
2018-07-19 04:00:01;64;20;10;19;15;48;17;18;7;6
2018-07-19 04:30:02;64;20;10;19;15;48;17;18;7;6
2018-07-19 05:00:01;64;20;10;19;15;48;17;18;7;6
2018-07-19 05:30:01;64;20;10;19;15;48;17;18;7;6
2018-07-19 06:00:01;64;20;10;19;15;48;17;18;7;6
2018-07-19 06:30:01;64;20;10;19;15;48;17;18;7;6
2018-07-19 07:00:01;64;20;10;19;15;48;17;18;7;6
2018-07-19 07:30:01;64;19;11;19;15;48;18;17;7;6
2018-07-19 08:00:01;64;21;9;19;15;48;16;18;7;7
2018-07-19 08:30:02;64;22;8;19;15;48;19;16;7;6
2018-07-19 09:00:01;64;26;6;20;12;48;18;17;7;6
2018-07-19 09:30:02;64;27;4;20;13;48;18;17;7;6
2018-07-19 10:00:01;64;28;2;20;14;48;18;17;7;6
2018-07-19 10:30:01;64;28;2;20;14;48;21;14;7;6
2018-07-19 11:00:01;64;27;3;20;14;48;21;13;8;6
2018-07-19 11:30:02;64;29;1;16;18;48;22;12;8;6
2018-07-19 12:00:01;64;28;2;16;18;48;21;13;8;6
2018-07-19 12:30:01;64;28;2;16;18;48;22;11;8;7
2018-07-19 13:00:02;64;27;3;16;18;48;21;12;8;7
2018-07-19 13:30:01;64;27;3;16;18;48;22;11;8;7
2018-07-19 14:00:01;64;28;3;16;17;48;23;10;8;7
2018-07-19 14:30:01;64;28;2;16;18;48;25;8;8;7
2018-07-19 15:00:02;64;28;3;15;18;48;25;8;8;7
2018-07-19 15:30:01;64;29;2;15;18;48;26;7;8;7
2018-07-19 16:00:01;64;31;0;15;18;48;29;5;8;6
2018-07-19 16:30:21;64;29;2;15;18;48;28;6;8;6
2018-07-19 17:00:02;64;31;1;15;17;48;25;9;8;6
2018-07-19 17:30:01;64;27;5;15;17;48;27;7;8;6
2018-07-19 18:00:01;64;27;4;15;18;48;28;6;8;6
2018-07-19 18:30:02;64;28;3;15;18;48;26;8;8;6
2018-07-19 19:00:01;64;29;2;15;18;48;26;8;8;6
2018-07-19 19:30:01;64;31;0;15;18;48;29;5;8;6
2018-07-19 20:00:02;64;31;0;15;18;48;30;4;8;6
2018-07-19 20:30:01;64;30;1;15;18;48;28;6;8;6
2018-07-19 21:00:01;64;31;0;15;18;48;29;5;8;6
2018-07-19 21:30:01;64;30;1;15;18;48;28;5;8;7
2018-07-19 22:00:01;64;31;0;15;18;48;26;7;8;7
2018-07-19 22:30:01;64;29;1;16;18;48;24;9;8;7
2018-07-19 23:00:02;64;26;4;16;18;48;22;11;8;7
2018-07-19 23:30:01;64;26;3;17;18;48;22;11;8;7
2018-07-20 00:00:02;64;22;7;17;18;48;22;11;8;7
2018-07-20 00:30:01;64;23;6;17;18;48;22;11;8;7
2018-07-20 01:00:03;64;23;6;17;18;48;22;11;8;7
2018-07-20 01:30:01;64;23;6;17;18;48;22;11;8;7
2018-07-20 02:00:01;64;23;6;17;18;48;22;11;8;7
2018-07-20 02:30:01;64;22;7;17;18;48;22;11;8;7
2018-07-20 03:00:02;64;22;7;17;18;48;22;11;8;7
2018-07-20 03:30:02;64;22;7;17;18;48;22;11;8;7
2018-07-20 04:00:01;64;22;7;17;18;48;22;11;8;7
2018-07-20 04:30:01;64;22;7;17;18;48;22;11;8;7
2018-07-20 05:00:01;64;22;7;17;18;48;22;11;8;7
2018-07-20 05:30:01;64;22;7;17;18;48;22;11;8;7
2018-07-20 06:00:01;64;22;7;17;18;48;23;10;8;7
2018-07-20 06:30:01;64;21;8;17;18;48;23;10;8;7
2018-07-20 07:00:01;64;20;9;17;18;48;23;10;8;7
2018-07-20 07:30:01;64;20;9;17;18;48;23;10;8;7
2018-07-20 08:00:02;64;21;8;17;18;48;24;9;8;7
2018-07-20 08:30:01;64;22;7;17;18;48;23;10;8;7
2018-07-20 09:00:01;64;22;7;17;18;48;23;10;8;7
2018-07-20 09:30:01;64;21;8;17;18;48;21;12;8;7
2018-07-20 10:00:01;64;21;8;17;18;48;21;12;8;7
2018-07-20 10:30:01;64;22;7;17;18;48;23;10;8;7
2018-07-20 11:00:01;64;23;6;17;18;48;22;11;8;7
2018-07-20 11:30:01;64;23;6;17;18;48;21;12;8;7
2018-07-20 12:00:02;64;24;6;16;18;48;21;12;8;7
2018-07-20 12:30:01;64;26;4;16;18;48;21;12;8;7
2018-07-20 13:00:01;64;26;4;16;18;48;21;12;8;7
2018-07-20 13:30:01;64;26;4;16;18;48;22;11;8;7
2018-07-20 14:00:01;64;28;2;16;18;48;22;11;8;7
2018-07-20 14:30:01;64;28;2;16;18;48;25;9;8;6
2018-07-20 15:00:01;64;30;0;16;18;48;25;9;8;6
2018-07-20 15:30:01;64;31;0;14;19;48;28;7;8;5
2018-07-20 16:00:01;64;30;1;14;19;48;28;5;9;6
2018-07-20 16:30:02;64;28;3;14;19;48;29;3;10;6
2018-07-20 17:00:02;64;29;1;15;19;48;28;4;10;6
2018-07-20 17:30:01;64;30;0;15;19;48;27;5;10;6
2018-07-20 18:00:01;64;29;1;15;19;48;29;2;11;6
2018-07-20 18:30:01;64;30;0;14;20;48;29;2;11;6
2018-07-20 19:00:01;64;30;0;14;20;48;28;1;12;7
2018-07-20 19:30:01;64;30;0;14;20;48;27;2;12;7
2018-07-20 20:00:02;64;30;0;14;20;48;28;1;12;7
2018-07-20 20:30:02;64;30;0;14;20;48;27;1;12;8
2018-07-20 21:00:02;64;29;0;15;20;48;28;1;12;7
2018-07-20 21:30:02;64;29;0;15;20;48;26;2;12;8
2018-07-20 22:00:01;64;29;0;15;20;48;27;1;12;8
2018-07-20 22:30:01;64;29;0;15;20;48;26;2;12;8
2018-07-20 23:00:01;64;29;0;15;20;48;28;1;12;7
2018-07-20 23:30:01;64;29;0;15;20;48;27;2;12;7
2018-07-21 00:00:01;64;29;0;15;20;48;27;2;12;7
2018-07-21 00:30:02;64;29;0;15;20;48;27;2;12;7
2018-07-21 01:00:01;64;29;0;15;20;48;27;2;12;7
2018-07-21 01:30:01;64;29;0;15;20;48;27;2;12;7
2018-07-21 02:00:02;64;29;0;15;20;48;27;2;12;7
2018-07-21 02:30:02;64;29;0;15;20;48;27;2;12;7
2018-07-21 03:00:01;64;29;0;15;20;48;27;2;12;7
2018-07-21 03:30:01;64;29;0;15;20;48;27;2;12;7
2018-07-21 04:00:02;64;29;0;15;20;48;28;1;12;7
2018-07-21 04:30:01;64;29;0;15;20;48;28;1;12;7
2018-07-21 05:00:01;64;29;0;15;20;48;28;1;12;7
2018-07-21 05:30:01;64;29;0;15;20;48;28;1;12;7
2018-07-21 06:00:02;64;29;0;15;20;48;28;1;12;7
2018-07-21 06:30:01;64;29;0;15;20;48;28;1;12;7
2018-07-21 07:00:01;64;29;0;15;20;48;28;1;12;7
2018-07-21 07:30:02;64;29;0;15;20;48;28;1;12;7
2018-07-21 08:00:01;64;29;0;15;20;48;28;1;12;7
2018-07-21 08:30:01;64;29;0;15;20;48;28;1;12;7
2018-07-21 09:00:02;64;29;0;15;20;48;28;1;12;7
2018-07-21 09:30:02;64;29;0;15;20;48;28;1;12;7
2018-07-21 10:00:01;64;28;0;16;20;48;28;1;12;7
2018-07-21 10:30:01;64;27;0;17;20;48;28;1;12;7
2018-07-21 11:00:01;64;27;0;17;20;48;28;1;12;7
2018-07-21 11:30:01;64;27;0;17;20;48;27;1;12;8
2018-07-21 12:00:01;64;27;0;17;20;48;27;1;12;8
2018-07-21 12:30:01;64;27;0;17;20;48;27;1;12;8
2018-07-21 13:00:02;64;27;0;17;20;48;27;1;12;8
2018-07-21 13:30:01;64;27;0;17;20;48;28;1;12;7
2018-07-21 14:00:01;64;27;0;17;20;48;27;1;12;8
2018-07-21 14:30:01;64;27;0;17;20;48;28;1;12;7
2018-07-21 15:00:01;64;25;2;17;20;48;25;4;12;7
2018-07-21 15:30:01;64;24;2;18;20;48;25;4;12;7
2018-07-21 16:00:02;64;26;0;18;20;48;24;5;12;7
2018-07-21 16:30:02;64;26;0;18;20;48;26;3;12;7
2018-07-21 17:00:02;64;26;0;18;20;48;26;3;12;7
2018-07-21 17:30:01;64;25;0;19;20;48;25;3;12;8
2018-07-21 18:00:01;64;25;0;19;20;48;27;1;12;8
2018-07-21 18:30:01;64;25;0;19;20;48;27;1;12;8
2018-07-21 19:00:01;64;24;1;19;20;48;26;2;12;8
2018-07-21 19:30:01;64;25;0;19;20;48;28;1;12;7
2018-07-21 20:00:01;64;25;0;19;20;48;28;0;12;8
2018-07-21 20:30:02;64;25;0;19;20;48;28;1;12;7
2018-07-21 21:00:01;64;25;0;19;20;48;28;1;12;7
2018-07-21 21:30:01;64;24;1;19;20;48;28;1;12;7
2018-07-21 22:00:02;64;23;2;19;20;48;28;1;12;7
2018-07-21 22:30:01;64;23;2;19;20;48;28;1;12;7
2018-07-21 23:00:02;64;23;2;19;20;48;28;1;12;7
2018-07-21 23:30:01;64;23;2;19;20;48;28;1;12;7
2018-07-22 00:00:02;64;23;2;19;20;48;28;1;12;7
2018-07-22 00:30:01;64;24;1;19;20;48;28;1;12;7
2018-07-22 01:00:01;64;24;1;19;20;48;28;1;12;7
2018-07-22 01:30:01;64;23;1;20;20;48;28;1;12;7
2018-07-22 02:00:02;64;23;1;20;20;48;28;1;12;7
2018-07-22 02:30:01;64;23;1;20;20;48;28;1;12;7
2018-07-22 03:00:02;64;23;1;20;20;48;28;1;12;7
2018-07-22 03:30:02;64;23;1;20;20;48;28;1;12;7
2018-07-22 04:00:02;64;23;1;20;20;48;28;1;12;7
2018-07-22 04:30:01;64;24;0;20;20;48;28;1;12;7
2018-07-22 05:00:01;64;24;0;20;20;48;28;1;12;7
2018-07-22 05:30:02;64;24;0;20;20;48;28;1;12;7
2018-07-22 06:00:02;64;24;0;20;20;48;28;1;12;7
2018-07-22 06:30:01;64;24;0;20;20;48;28;1;12;7
2018-07-22 07:00:01;64;24;0;20;20;48;28;1;12;7
2018-07-22 07:30:01;64;24;0;20;20;48;28;1;12;7
2018-07-22 08:00:01;64;24;0;20;20;48;28;1;12;7
2018-07-22 08:30:01;64;24;0;20;20;48;28;1;12;7
2018-07-22 09:00:02;64;24;0;20;20;48;28;1;12;7
2018-07-22 09:30:01;64;24;0;20;20;48;27;1;12;8
2018-07-22 10:00:01;64;23;1;20;20;48;27;1;12;8
2018-07-22 10:30:02;64;23;1;20;20;48;27;1;12;8
2018-07-22 11:00:02;64;24;0;20;20;48;27;1;12;8
2018-07-22 11:30:02;64;24;0;20;20;48;27;2;12;7
2018-07-22 12:00:01;64;24;0;20;20;48;27;2;12;7
2018-07-22 12:30:01;64;24;0;20;20;48;23;6;12;7
2018-07-22 13:00:01;64;24;0;20;20;48;23;6;12;7
2018-07-22 13:30:01;64;22;2;20;20;48;22;7;12;7
2018-07-22 14:00:02;64;20;2;22;20;48;22;6;12;8
2018-07-22 14:30:01;64;21;1;22;20;48;17;11;12;8
2018-07-22 15:00:02;64;19;3;22;20;48;18;10;12;8
2018-07-22 15:30:02;64;19;3;22;20;48;17;11;12;8
2018-07-22 16:00:01;64;19;3;22;20;48;15;13;12;8
2018-07-22 16:30:01;64;21;1;22;20;48;15;13;12;8
2018-07-22 17:00:01;64;20;1;23;20;48;15;13;12;8
2018-07-22 17:30:01;64;19;2;23;20;48;15;13;12;8
2018-07-22 18:00:01;64;21;0;23;20;48;15;13;12;8
2018-07-22 18:30:02;64;21;0;23;20;48;14;14;12;8
2018-07-22 19:00:02;64;20;1;23;20;48;14;14;12;8
2018-07-22 19:30:02;64;21;0;23;20;48;13;15;12;8
2018-07-22 20:00:01;64;20;1;23;20;48;13;15;12;8
2018-07-22 20:30:01;64;20;1;23;20;48;13;15;12;8
2018-07-22 21:00:01;64;20;1;23;20;48;13;15;12;8
2018-07-22 21:30:01;64;20;1;23;20;48;12;16;12;8
2018-07-22 22:00:01;64;19;2;23;20;48;12;16;12;8
2018-07-22 22:30:01;64;18;3;23;20;48;12;16;12;8
2018-07-22 23:00:01;64;18;3;23;20;48;12;16;12;8
2018-07-22 23:30:01;64;18;3;23;20;48;9;19;12;8
2018-07-23 00:00:02;64;17;4;23;20;48;9;19;12;8
2018-07-23 00:30:02;64;17;4;23;20;48;9;19;12;8
2018-07-23 01:00:01;64;17;4;23;20;48;9;19;12;8
2018-07-23 01:30:01;64;17;4;23;20;48;9;19;12;8
2018-07-23 02:00:04;64;17;4;23;20;48;9;19;12;8
2018-07-23 02:30:01;64;17;4;23;20;48;9;19;12;8
2018-07-23 03:00:02;64;17;4;23;20;48;9;19;12;8
2018-07-23 03:30:01;64;17;4;23;20;48;9;19;12;8
2018-07-23 04:00:02;64;17;4;23;20;48;9;19;12;8
2018-07-23 04:30:01;64;17;4;23;20;48;9;19;12;8
2018-07-23 05:00:01;64;17;4;23;20;48;9;19;12;8
2018-07-23 05:30:01;64;17;4;23;20;48;8;20;12;8
2018-07-23 06:00:01;64;16;5;23;20;48;8;20;12;8
2018-07-23 06:30:02;64;16;5;23;20;48;8;20;12;8
2018-07-23 07:00:01;64;16;5;23;20;48;8;20;12;8
2018-07-23 07:30:01;64;15;6;23;20;48;9;19;12;8
2018-07-23 08:00:02;64;19;2;23;20;48;10;18;12;8
2018-07-23 08:30:02;64;20;1;23;20;48;11;17;12;8
2018-07-23 09:00:01;64;21;0;23;20;48;11;17;12;8
2018-07-23 09:30:01;64;21;0;23;20;48;14;14;12;8
2018-07-23 10:00:01;64;22;0;22;20;48;17;10;13;8
2018-07-23 10:30:02;64;23;0;20;21;48;17;10;13;8
2018-07-23 11:00:01;64;23;2;18;21;48;16;11;13;8
2018-07-23 11:30:01;64;23;3;17;21;48;15;12;13;8
2018-07-23 12:00:02;64;21;6;16;21;48;15;12;13;8
2018-07-23 12:30:02;64;23;4;16;21;48;17;11;13;7
2018-07-23 13:00:02;64;24;3;16;21;48;17;11;13;7
2018-07-23 13:30:02;64;24;5;15;20;48;17;11;13;7
2018-07-23 14:00:02;64;24;6;14;20;48;17;11;13;7
2018-07-23 14:30:01;64;23;8;13;20;48;15;13;13;7
2018-07-23 15:00:02;64;24;7;13;20;48;15;13;13;7
2018-07-23 15:30:01;64;23;9;12;20;48;15;13;13;7
2018-07-23 16:00:02;64;22;10;12;20;48;14;14;13;7
2018-07-23 16:30:01;64;22;10;12;20;48;13;14;13;8
2018-07-23 17:00:01;64;18;14;12;20;48;12;16;13;7
2018-07-23 17:30:01;64;16;16;12;20;48;12;16;13;7
2018-07-23 18:00:01;64;14;18;12;20;48;12;16;13;7
2018-07-23 18:30:01;64;13;19;12;20;48;11;17;13;7
2018-07-23 19:00:01;64;12;20;12;20;48;8;20;13;7
2018-07-23 19:30:01;64;14;18;12;20;48;8;20;13;7
2018-07-23 20:00:02;64;14;18;12;20;48;7;21;13;7
2018-07-23 20:30:01;64;13;19;12;20;48;7;21;13;7
2018-07-23 21:00:01;64;13;19;12;20;48;7;21;13;7
2018-07-23 21:30:02;64;13;19;12;20;48;6;22;13;7
2018-07-23 22:00:02;64;13;19;12;20;48;6;22;13;7
2018-07-23 22:30:02;64;13;19;12;20;48;6;22;13;7
2018-07-23 23:00:01;64;12;20;12;20;48;6;22;13;7
2018-07-23 23:30:01;64;12;20;12;20;48;6;22;13;7
2018-07-24 00:00:01;64;9;23;12;20;48;6;22;13;7
2018-07-24 00:30:01;64;9;23;12;20;48;6;22;13;7
2018-07-24 01:00:03;64;9;23;12;20;48;6;22;13;7
2018-07-24 01:30:01;64;9;23;12;20;48;6;22;13;7
2018-07-24 02:00:02;64;9;23;12;20;48;6;22;13;7
2018-07-24 02:30:01;64;9;23;12;20;48;6;22;13;7
2018-07-24 03:00:01;64;9;23;12;20;48;6;22;13;7
2018-07-24 03:30:01;64;9;23;12;20;48;6;22;13;7
2018-07-24 04:00:01;64;9;23;12;20;48;6;22;13;7
2018-07-24 04:30:01;64;9;23;12;20;48;6;22;13;7
2018-07-24 05:00:02;64;9;23;12;20;48;6;22;13;7
2018-07-24 05:30:02;64;10;22;12;20;48;6;22;13;7
2018-07-24 06:00:01;64;10;22;12;20;48;7;21;13;7
2018-07-24 06:30:01;64;10;22;12;20;48;7;21;13;7
2018-07-24 07:00:01;64;11;21;13;19;48;7;21;13;7
2018-07-24 07:30:02;64;11;21;13;19;48;9;19;13;7
2018-07-24 08:00:01;64;16;16;13;19;48;12;16;13;7
2018-07-24 08:30:01;64;17;15;13;19;48;12;16;13;7
2018-07-24 09:00:02;64;19;13;13;19;48;14;14;13;7
2018-07-24 09:30:01;64;20;12;13;19;48;14;14;13;7
2018-07-24 10:00:02;64;20;12;13;19;48;15;13;13;7
2018-07-24 10:30:01;64;23;9;13;19;48;16;12;13;7
2018-07-24 11:00:01;64;24;10;12;18;48;17;11;13;7
2018-07-24 11:30:01;64;24;11;11;18;48;17;11;13;7
2018-07-24 12:00:01;64;24;11;11;18;48;17;11;13;7
2018-07-24 12:30:02;64;24;12;10;18;48;19;9;13;7
2018-07-24 13:00:02;64;24;12;10;18;48;19;9;13;7
2018-07-24 13:30:01;64;24;12;10;18;48;18;10;13;7
2018-07-24 14:00:02;64;25;11;10;18;48;17;11;13;7
2018-07-24 14:30:01;64;27;9;10;18;48;18;10;13;7
2018-07-24 15:00:01;64;24;12;10;18;48;18;10;13;7
2018-07-24 15:30:02;64;24;12;10;18;48;15;13;13;7
2018-07-24 16:00:02;64;22;13;11;18;48;13;15;13;7
2018-07-24 16:30:01;64;21;14;11;18;48;13;15;13;7
2018-07-24 17:00:01;64;17;18;11;18;48;13;15;13;7
2018-07-24 17:30:01;64;17;18;11;18;48;14;14;13;7
2018-07-24 18:00:02;64;14;20;12;18;48;13;15;13;7
2018-07-24 18:30:01;64;12;22;12;18;48;13;15;13;7
2018-07-24 19:00:01;64;11;23;12;18;48;12;16;13;7
2018-07-24 19:30:01;64;11;23;12;18;48;11;17;13;7
2018-07-24 20:00:01;64;11;23;12;18;48;10;18;13;7
2018-07-24 20:30:02;64;12;22;12;18;48;10;18;13;7
2018-07-24 21:00:02;64;12;22;12;18;48;10;18;13;7
2018-07-24 21:30:02;64;12;22;12;18;48;10;18;13;7
2018-07-24 22:00:01;64;13;21;12;18;48;10;18;13;7
2018-07-24 22:30:02;64;13;21;12;18;48;10;18;13;7
2018-07-24 23:00:01;64;13;21;12;18;48;9;19;13;7
2018-07-24 23:30:02;64;13;21;12;18;48;9;19;13;7
2018-07-25 00:00:01;64;12;22;12;18;48;9;19;13;7
2018-07-25 00:30:01;64;12;22;12;18;48;9;19;13;7
2018-07-25 01:00:01;64;12;22;12;18;48;9;19;13;7
2018-07-25 01:30:01;64;12;22;12;18;48;9;19;13;7
2018-07-25 02:00:02;64;12;22;12;18;48;9;19;13;7
2018-07-25 02:30:02;64;12;22;12;18;48;9;19;13;7
2018-07-25 03:00:01;64;12;22;12;18;48;9;19;13;7
2018-07-25 03:30:02;64;12;22;12;18;48;9;19;13;7
2018-07-25 04:00:01;64;12;22;12;18;48;9;19;13;7
2018-07-25 04:30:01;64;12;22;12;18;48;9;19;13;7
2018-07-25 05:00:01;64;12;22;12;18;48;9;19;13;7
2018-07-25 05:30:01;64;12;22;12;18;48;9;19;13;7
2018-07-25 06:00:01;64;11;22;12;19;48;10;18;13;7
2018-07-25 06:30:01;64;12;22;12;18;48;10;18;13;7
2018-07-25 07:00:02;64;12;22;12;18;48;10;18;13;7
2018-07-25 07:30:01;64;11;23;12;18;48;13;15;13;7
2018-07-25 08:00:02;64;15;19;12;18;48;16;13;13;6
2018-07-25 08:30:01;64;15;19;12;18;48;16;12;13;7
2018-07-25 09:00:02;64;15;19;12;18;48;20;8;13;7
2018-07-25 09:30:01;64;15;19;12;18;48;20;8;13;7
2018-07-25 10:00:02;64;16;18;12;18;48;19;9;13;7
2018-07-25 10:30:01;64;16;18;12;18;48;18;10;13;7
2018-07-25 11:00:02;64;16;18;12;18;48;18;10;13;7
2018-07-25 11:30:01;64;16;18;12;18;48;18;10;13;7
2018-07-25 12:00:01;64;16;18;12;18;48;18;10;13;7
2018-07-25 12:30:01;64;16;18;12;18;48;19;9;13;7
2018-07-25 13:00:01;64;19;15;12;18;48;20;8;13;7
2018-07-25 13:30:01;64;21;15;12;16;48;19;9;13;7
2018-07-25 14:00:02;64;21;16;12;15;48;18;10;13;7
2018-07-25 14:30:16;64;21;16;12;15;48;18;10;13;7
2018-07-25 15:00:02;64;21;16;12;15;48;17;11;13;7
2018-07-25 15:30:02;64;21;16;12;15;48;15;13;13;7
2018-07-25 16:00:01;64;21;16;12;15;48;15;13;13;7
2018-07-25 16:30:02;64;23;15;12;14;48;13;15;13;7
2018-07-25 17:00:01;64;22;17;12;13;48;12;16;13;7
2018-07-25 17:30:01;64;22;16;12;14;48;12;16;13;7
2018-07-25 18:00:01;64;22;16;12;14;48;11;17;13;7
2018-07-25 18:30:02;64;21;17;12;14;48;9;18;13;8
2018-07-25 19:00:01;64;19;18;12;15;48;8;19;13;8
2018-07-25 19:30:01;64;22;15;12;15;48;8;19;13;8
2018-07-25 20:00:01;64;20;17;12;15;48;8;19;13;8
2018-07-25 20:30:01;64;19;18;12;15;48;8;19;13;8
2018-07-25 21:00:02;64;18;19;12;15;48;8;19;13;8
2018-07-25 21:30:01;64;18;19;12;15;48;8;19;13;8
2018-07-25 22:00:02;64;19;18;12;15;48;8;19;13;8
2018-07-25 22:30:01;64;18;19;12;15;48;8;19;13;8
2018-07-25 23:00:01;64;18;19;12;15;48;8;19;13;8
2018-07-25 23:30:02;64;18;19;12;15;48;8;19;13;8
2018-07-26 00:00:02;64;18;19;12;15;48;9;18;13;8
2018-07-26 00:30:01;64;18;19;12;15;48;9;18;13;8
2018-07-26 01:00:02;64;18;19;12;15;48;9;18;13;8
2018-07-26 01:30:01;64;19;18;12;15;48;9;18;13;8
2018-07-26 02:00:01;64;19;18;12;15;48;9;18;13;8
2018-07-26 02:30:01;64;19;18;12;15;48;9;18;13;8
2018-07-26 03:00:02;64;19;18;12;15;48;9;18;13;8
2018-07-26 03:30:01;64;19;18;12;15;48;9;18;13;8
2018-07-26 04:00:01;64;19;18;12;15;48;9;18;13;8
2018-07-26 04:30:02;64;19;18;12;15;48;9;18;13;8
2018-07-26 05:00:02;64;19;18;12;15;48;9;18;13;8
2018-07-26 05:30:01;64;19;18;12;15;48;9;18;13;8
2018-07-26 06:00:01;64;19;18;12;15;48;9;18;13;8
