LastModified,Name,Available,Capacity,Open
2018-10-27 16:44:00,P04 Savaanstraat,116,540,True
2018-10-27 16:41:00,P08 Ramen,21,266,True
2018-10-27 16:44:00,P02 Reep,55,470,True
2018-10-27 16:59:00,P07 Sint-Michiels,34,450,True
2018-10-27 16:59:00,P10 Sint-Pietersplein,389,708,True
2018-10-27 16:59:00,P01 Vrijdagmarkt,101,647,True
2018-10-27 16:58:00,P04 Savaanstraat,138,540,True
2018-10-27 16:57:00,P08 Ramen,20,266,True
2018-10-27 16:59:00,P02 Reep,68,470,True
2018-10-27 17:13:00,P07 Sint-Michiels,42,450,True
2018-10-27 17:13:00,P10 Sint-Pietersplein,418,708,True
2018-10-27 17:14:00,P01 Vrijdagmarkt,113,647,True
2018-10-27 17:14:00,P04 Savaanstraat,164,540,True
2018-10-27 17:08:00,P08 Ramen,21,266,True
2018-10-27 17:13:00,P02 Reep,81,470,True
2018-10-27 17:29:00,P07 Sint-Michiels,50,450,True
2018-10-27 17:29:00,P10 Sint-Pietersplein,442,708,True
2018-10-27 17:29:00,P01 Vrijdagmarkt,130,647,True
2018-10-27 17:29:00,P04 Savaanstraat,188,540,True
2018-10-27 17:24:00,P08 Ramen,22,266,True
2018-10-27 17:29:00,P02 Reep,106,470,True
2018-10-27 17:44:00,P07 Sint-Michiels,63,450,True
2018-10-27 17:44:00,P10 Sint-Pietersplein,451,708,True
2018-10-27 17:43:00,P01 Vrijdagmarkt,119,647,True
2018-10-27 17:44:00,P04 Savaanstraat,207,540,True
2018-10-27 17:43:00,P08 Ramen,20,266,True
2018-10-27 17:44:00,P02 Reep,123,470,True
2018-10-27 17:59:00,P07 Sint-Michiels,68,450,True
2018-10-27 17:59:00,P10 Sint-Pietersplein,458,708,True
2018-10-27 17:58:00,P01 Vrijdagmarkt,105,647,True
2018-10-27 17:59:00,P04 Savaanstraat,226,540,True
2018-10-27 17:59:00,P08 Ramen,24,266,True
2018-10-27 17:59:00,P02 Reep,145,470,True
2018-10-27 18:14:00,P07 Sint-Michiels,82,450,True
2018-10-27 18:13:00,P10 Sint-Pietersplein,471,708,True
2018-10-27 18:14:00,P01 Vrijdagmarkt,111,647,True
2018-10-27 18:14:00,P04 Savaanstraat,256,540,True
2018-10-27 18:10:00,P08 Ramen,25,266,True
2018-10-27 18:14:00,P02 Reep,174,470,True
2018-10-27 18:29:00,P07 Sint-Michiels,89,450,True
2018-10-27 18:28:00,P10 Sint-Pietersplein,476,708,True
2018-10-27 18:29:00,P01 Vrijdagmarkt,109,647,True
2018-10-27 18:28:00,P04 Savaanstraat,276,540,True
2018-10-27 18:28:00,P08 Ramen,31,266,True
2018-10-27 18:29:00,P02 Reep,208,470,True
2018-10-27 18:44:00,P07 Sint-Michiels,93,450,True
2018-10-27 18:43:00,P10 Sint-Pietersplein,472,708,True
2018-10-27 18:44:00,P01 Vrijdagmarkt,86,647,True
2018-10-27 18:44:00,P04 Savaanstraat,289,540,True
2018-10-27 18:44:00,P08 Ramen,22,266,True
2018-10-27 18:44:00,P02 Reep,216,470,True
2018-10-27 18:59:00,P07 Sint-Michiels,93,450,True
2018-10-27 18:58:00,P10 Sint-Pietersplein,483,708,True
2018-10-27 18:59:00,P01 Vrijdagmarkt,57,647,True
2018-10-27 18:59:00,P04 Savaanstraat,299,540,True
2018-10-27 18:56:00,P08 Ramen,19,266,True
2018-10-27 18:58:00,P02 Reep,227,470,True
2018-10-27 19:14:00,P07 Sint-Michiels,89,450,True
2018-10-27 19:14:00,P10 Sint-Pietersplein,463,708,True
2018-10-27 19:14:00,P01 Vrijdagmarkt,48,647,True
2018-10-27 19:14:00,P04 Savaanstraat,314,540,True
2018-10-27 19:11:00,P08 Ramen,13,266,True
2018-10-27 19:12:00,P02 Reep,231,470,True
2018-10-27 19:27:00,P07 Sint-Michiels,79,450,True
2018-10-27 19:29:00,P10 Sint-Pietersplein,424,708,True
2018-10-27 19:29:00,P01 Vrijdagmarkt,55,647,True
2018-10-27 19:29:00,P04 Savaanstraat,322,540,True
2018-10-27 19:29:00,P08 Ramen,13,266,True
2018-10-27 19:29:00,P02 Reep,214,470,True
2018-10-27 19:43:00,P07 Sint-Michiels,58,450,True
2018-10-27 19:44:00,P10 Sint-Pietersplein,363,708,True
2018-10-27 19:44:00,P01 Vrijdagmarkt,48,647,True
2018-10-27 19:43:00,P04 Savaanstraat,317,540,True
2018-10-27 19:43:00,P08 Ramen,14,266,True
2018-10-27 19:44:00,P02 Reep,194,470,True
2018-10-27 19:59:00,P07 Sint-Michiels,35,450,True
2018-10-27 19:57:00,P10 Sint-Pietersplein,320,708,True
2018-10-27 19:59:00,P01 Vrijdagmarkt,49,647,True
2018-10-27 19:56:00,P04 Savaanstraat,319,540,True
2018-10-27 19:59:00,P08 Ramen,15,266,True
2018-10-27 19:59:00,P02 Reep,184,470,True
2018-10-27 20:14:00,P07 Sint-Michiels,23,450,True
2018-10-27 20:14:00,P10 Sint-Pietersplein,309,708,True
2018-10-27 20:14:00,P01 Vrijdagmarkt,46,647,True
2018-10-27 20:13:00,P04 Savaanstraat,322,540,True
2018-10-27 20:12:00,P08 Ramen,14,266,True
2018-10-27 20:13:00,P02 Reep,174,470,True
2018-10-27 20:29:00,P07 Sint-Michiels,17,450,True
2018-10-27 20:29:00,P10 Sint-Pietersplein,310,708,True
2018-10-27 20:29:00,P01 Vrijdagmarkt,48,647,True
2018-10-27 20:27:00,P04 Savaanstraat,320,540,True
2018-10-27 20:29:00,P08 Ramen,16,266,True
2018-10-27 20:29:00,P02 Reep,163,470,True
2018-10-27 20:44:00,P07 Sint-Michiels,23,450,True
2018-10-27 20:44:00,P10 Sint-Pietersplein,301,708,True
2018-10-27 20:44:00,P01 Vrijdagmarkt,51,647,True
2018-10-27 20:43:00,P04 Savaanstraat,327,540,True
2018-10-27 20:44:00,P08 Ramen,17,266,True
2018-10-27 20:43:00,P02 Reep,159,470,True
2018-10-27 20:59:00,P07 Sint-Michiels,20,450,True
2018-10-27 20:58:00,P10 Sint-Pietersplein,296,708,True
2018-10-27 20:59:00,P01 Vrijdagmarkt,64,647,True
2018-10-27 20:59:00,P04 Savaanstraat,331,540,True
2018-10-27 20:54:00,P08 Ramen,19,266,True
2018-10-27 20:58:00,P02 Reep,157,470,True
2018-10-27 21:14:00,P07 Sint-Michiels,24,450,True
2018-10-27 21:14:00,P10 Sint-Pietersplein,299,708,True
2018-10-27 21:14:00,P01 Vrijdagmarkt,57,647,True
2018-10-27 21:11:00,P04 Savaanstraat,332,540,True
2018-10-27 21:12:00,P08 Ramen,23,266,True
2018-10-27 21:11:00,P02 Reep,163,470,True
2018-10-27 21:28:00,P07 Sint-Michiels,37,450,True
2018-10-27 21:25:00,P10 Sint-Pietersplein,292,708,True
2018-10-27 21:29:00,P01 Vrijdagmarkt,62,647,True
2018-10-27 21:29:00,P04 Savaanstraat,336,540,True
2018-10-27 21:29:00,P08 Ramen,21,266,True
2018-10-27 21:29:00,P02 Reep,172,470,True
2018-10-27 21:44:00,P07 Sint-Michiels,45,450,True
2018-10-27 21:44:00,P10 Sint-Pietersplein,295,708,True
2018-10-27 21:44:00,P01 Vrijdagmarkt,70,647,True
2018-10-27 21:40:00,P04 Savaanstraat,338,540,True
2018-10-27 21:39:00,P08 Ramen,20,266,True
2018-10-27 21:44:00,P02 Reep,175,470,True
2018-10-27 21:59:00,P07 Sint-Michiels,57,450,True
2018-10-27 21:59:00,P10 Sint-Pietersplein,306,708,True
2018-10-27 21:59:00,P01 Vrijdagmarkt,72,647,True
2018-10-27 21:59:00,P04 Savaanstraat,345,540,True
2018-10-27 21:58:00,P08 Ramen,24,266,True
2018-10-27 21:58:00,P02 Reep,191,470,True
2018-10-27 22:14:00,P07 Sint-Michiels,69,450,True
2018-10-27 22:14:00,P10 Sint-Pietersplein,323,708,True
2018-10-27 22:13:00,P01 Vrijdagmarkt,84,647,True
2018-10-27 22:06:00,P04 Savaanstraat,345,540,True
2018-10-27 22:13:00,P08 Ramen,29,266,True
2018-10-27 22:12:00,P02 Reep,207,470,True
2018-10-27 22:28:00,P07 Sint-Michiels,83,450,True
2018-10-27 22:29:00,P10 Sint-Pietersplein,356,708,True
2018-10-27 22:29:00,P01 Vrijdagmarkt,108,647,True
2018-10-27 22:29:00,P04 Savaanstraat,353,540,True
2018-10-27 22:29:00,P08 Ramen,34,266,True
2018-10-27 22:28:00,P02 Reep,224,470,True
2018-10-27 22:43:00,P07 Sint-Michiels,107,450,True
2018-10-27 22:43:00,P10 Sint-Pietersplein,392,708,True
2018-10-27 22:44:00,P01 Vrijdagmarkt,134,647,True
2018-10-27 22:42:00,P04 Savaanstraat,357,540,True
2018-10-27 22:43:00,P08 Ramen,37,266,True
2018-10-27 22:43:00,P02 Reep,244,470,True
2018-10-27 22:59:00,P07 Sint-Michiels,126,450,True
2018-10-27 22:59:00,P10 Sint-Pietersplein,440,708,True
2018-10-27 22:59:00,P01 Vrijdagmarkt,145,647,True
2018-10-27 22:59:00,P04 Savaanstraat,362,540,True
2018-10-27 22:58:00,P08 Ramen,43,266,True
2018-10-27 22:59:00,P02 Reep,253,470,True
2018-10-27 23:14:00,P07 Sint-Michiels,144,450,True
2018-10-27 23:14:00,P10 Sint-Pietersplein,482,708,True
2018-10-27 23:14:00,P01 Vrijdagmarkt,170,647,True
2018-10-27 23:13:00,P04 Savaanstraat,362,540,True
2018-10-27 23:08:00,P08 Ramen,46,266,True
2018-10-27 23:14:00,P02 Reep,272,470,True
2018-10-27 23:29:00,P07 Sint-Michiels,172,450,True
2018-10-27 23:29:00,P10 Sint-Pietersplein,501,708,True
2018-10-27 23:29:00,P01 Vrijdagmarkt,203,647,True
2018-10-27 23:27:00,P04 Savaanstraat,365,540,True
2018-10-27 23:27:00,P08 Ramen,49,266,True
2018-10-27 23:28:00,P02 Reep,288,470,True
2018-10-27 23:44:00,P07 Sint-Michiels,184,450,True
2018-10-27 23:44:00,P10 Sint-Pietersplein,510,708,True
2018-10-27 23:44:00,P01 Vrijdagmarkt,231,647,True
2018-10-27 23:43:00,P04 Savaanstraat,372,540,True
2018-10-27 23:44:00,P08 Ramen,55,266,True
2018-10-27 23:43:00,P02 Reep,295,470,True
2018-10-27 23:57:00,P07 Sint-Michiels,202,450,True
2018-10-27 23:59:00,P10 Sint-Pietersplein,517,708,True
2018-10-27 23:59:00,P01 Vrijdagmarkt,254,647,True
2018-10-27 23:58:00,P04 Savaanstraat,374,540,True
2018-10-27 23:57:00,P08 Ramen,57,266,True
2018-10-27 23:58:00,P02 Reep,311,470,True
2018-10-28 00:14:00,P07 Sint-Michiels,218,450,True
2018-10-28 00:12:00,P10 Sint-Pietersplein,519,708,True
2018-10-28 00:13:00,P01 Vrijdagmarkt,268,647,True
2018-10-28 00:10:00,P04 Savaanstraat,375,540,True
2018-10-28 00:07:00,P08 Ramen,63,266,True
2018-10-28 00:13:00,P02 Reep,319,470,True
2018-10-28 00:29:00,P07 Sint-Michiels,227,450,True
2018-10-28 00:29:00,P10 Sint-Pietersplein,529,708,True
2018-10-28 00:29:00,P01 Vrijdagmarkt,293,647,True
2018-10-28 00:26:00,P04 Savaanstraat,382,540,True
2018-10-28 00:29:00,P08 Ramen,66,266,True
2018-10-28 00:29:00,P02 Reep,329,470,True
2018-10-28 00:41:00,P07 Sint-Michiels,241,450,True
2018-10-28 00:44:00,P10 Sint-Pietersplein,541,708,True
2018-10-28 00:43:00,P01 Vrijdagmarkt,306,647,True
2018-10-28 00:41:00,P04 Savaanstraat,381,540,True
2018-10-28 00:39:00,P08 Ramen,69,266,True
2018-10-28 00:44:00,P02 Reep,340,470,True
2018-10-28 00:58:00,P07 Sint-Michiels,251,450,True
2018-10-28 00:59:00,P10 Sint-Pietersplein,564,708,True
2018-10-28 00:58:00,P01 Vrijdagmarkt,324,647,True
2018-10-28 00:53:00,P04 Savaanstraat,383,540,True
2018-10-28 00:55:00,P08 Ramen,75,266,True
2018-10-28 00:59:00,P02 Reep,348,470,True
2018-10-28 01:13:00,P07 Sint-Michiels,255,450,True
2018-10-28 01:14:00,P10 Sint-Pietersplein,600,708,True
2018-10-28 01:14:00,P01 Vrijdagmarkt,344,647,True
2018-10-28 01:10:00,P04 Savaanstraat,385,540,True
2018-10-28 01:11:00,P08 Ramen,76,266,True
2018-10-28 01:04:00,P02 Reep,350,470,True
2018-10-28 01:29:00,P07 Sint-Michiels,261,450,True
2018-10-28 01:22:00,P10 Sint-Pietersplein,609,708,True
2018-10-28 01:28:00,P01 Vrijdagmarkt,372,647,True
2018-10-28 01:29:00,P04 Savaanstraat,388,540,True
2018-10-28 01:26:00,P08 Ramen,78,266,True
2018-10-28 01:28:00,P02 Reep,355,470,True
2018-10-28 01:44:00,P07 Sint-Michiels,268,450,True
2018-10-28 01:42:00,P10 Sint-Pietersplein,613,708,True
2018-10-28 01:43:00,P01 Vrijdagmarkt,386,647,True
2018-10-28 01:44:00,P08 Ramen,82,266,True
2018-10-28 01:44:00,P02 Reep,364,470,True
2018-10-28 01:56:00,P07 Sint-Michiels,274,450,True
2018-10-28 01:55:00,P10 Sint-Pietersplein,617,708,True
2018-10-28 01:59:00,P01 Vrijdagmarkt,392,647,True
2018-10-28 01:39:00,P04 Savaanstraat,391,540,True
2018-10-28 01:53:00,P08 Ramen,81,266,True
2018-10-28 01:59:00,P02 Reep,370,470,True
2018-10-28 02:55:00,P10 Sint-Pietersplein,640,708,True
2018-10-28 02:58:00,P01 Vrijdagmarkt,452,647,True
2018-10-28 02:58:00,P04 Savaanstraat,400,540,True
2018-10-28 02:48:00,P02 Reep,392,470,True
2018-10-28 02:49:00,P07 Sint-Michiels,310,450,True
2018-10-28 03:06:00,P10 Sint-Pietersplein,641,708,True
2018-10-28 03:12:00,P01 Vrijdagmarkt,455,647,True
2018-10-28 03:14:00,P02 Reep,398,470,True
2018-10-28 03:15:00,P07 Sint-Michiels,311,450,True
2018-10-28 03:27:00,P10 Sint-Pietersplein,644,708,True
2018-10-28 03:26:00,P01 Vrijdagmarkt,462,647,True
2018-10-28 03:12:00,P04 Savaanstraat,402,540,True
2018-10-28 02:03:00,P08 Ramen,83,266,True
2018-10-28 03:20:00,P02 Reep,398,470,True
2018-10-28 03:43:00,P07 Sint-Michiels,313,450,True
2018-10-28 03:38:00,P01 Vrijdagmarkt,426,647,True
2018-10-28 03:40:00,P04 Savaanstraat,404,540,True
2018-10-28 03:43:00,P02 Reep,399,470,True
2018-10-28 03:54:00,P07 Sint-Michiels,316,450,True
2018-10-28 03:56:00,P01 Vrijdagmarkt,429,647,True
2018-10-28 03:52:00,P04 Savaanstraat,405,540,True
2018-10-28 03:57:00,P02 Reep,401,470,True
2018-10-28 04:12:00,P07 Sint-Michiels,318,450,True
2018-10-28 03:31:04,P10 Sint-Pietersplein,645,708,True
2018-10-28 04:10:00,P01 Vrijdagmarkt,431,647,True
2018-10-28 04:26:00,P10 Sint-Pietersplein,648,708,True
2018-10-28 04:28:00,P01 Vrijdagmarkt,435,647,True
2018-10-28 04:44:00,P10 Sint-Pietersplein,653,708,True
2018-10-28 04:44:00,P01 Vrijdagmarkt,437,647,True
2018-10-28 04:11:00,P02 Reep,402,470,True
2018-10-28 04:24:00,P07 Sint-Michiels,321,450,True
2018-10-28 04:59:00,P10 Sint-Pietersplein,654,708,True
2018-10-28 04:52:00,P01 Vrijdagmarkt,438,647,True
2018-10-28 04:09:00,P04 Savaanstraat,406,540,True
2018-10-28 03:39:00,P08 Ramen,84,266,True
2018-10-28 04:57:00,P02 Reep,403,470,True
2018-10-28 05:14:00,P08 Ramen,85,266,True
2018-10-28 05:00:00,P07 Sint-Michiels,322,450,True
2018-10-28 05:12:00,P01 Vrijdagmarkt,441,647,True
2018-10-28 05:11:00,P04 Savaanstraat,407,540,True
2018-10-28 05:26:00,P08 Ramen,84,266,True
2018-10-28 05:43:00,P07 Sint-Michiels,325,450,True
2018-10-28 05:09:00,P10 Sint-Pietersplein,656,708,True
2018-10-28 05:41:00,P01 Vrijdagmarkt,442,647,True
2018-10-28 05:44:00,P08 Ramen,85,266,True
2018-10-28 05:03:00,P02 Reep,404,470,True
2018-10-28 05:51:00,P07 Sint-Michiels,323,450,True
2018-10-28 05:55:00,P10 Sint-Pietersplein,657,708,True
2018-10-28 05:52:00,P01 Vrijdagmarkt,445,647,True
2018-10-28 05:33:00,P04 Savaanstraat,408,540,True
2018-10-28 05:59:00,P02 Reep,404,470,True
2018-10-28 06:08:00,P07 Sint-Michiels,327,450,True
2018-10-28 06:11:00,P10 Sint-Pietersplein,659,708,True
2018-10-28 06:05:00,P01 Vrijdagmarkt,445,647,True
2018-10-28 06:06:00,P04 Savaanstraat,410,540,True
2018-10-28 05:50:00,P08 Ramen,84,266,True
2018-10-28 06:26:00,P07 Sint-Michiels,328,450,True
2018-10-28 06:26:00,P01 Vrijdagmarkt,447,647,True
2018-10-28 06:28:00,P10 Sint-Pietersplein,660,708,True
2018-10-28 06:43:00,P01 Vrijdagmarkt,447,647,True
2018-10-28 06:38:00,P07 Sint-Michiels,329,450,True
2018-10-28 06:52:00,P01 Vrijdagmarkt,448,647,True
2018-10-28 06:29:00,P08 Ramen,82,266,True
2018-10-28 06:07:00,P02 Reep,405,470,True
2018-10-28 07:13:00,P07 Sint-Michiels,332,450,True
2018-10-28 07:24:00,P01 Vrijdagmarkt,451,647,True
2018-10-28 07:20:00,P08 Ramen,82,266,True
2018-10-28 07:28:00,P02 Reep,406,470,True
2018-10-28 07:36:00,P07 Sint-Michiels,335,450,True
2018-10-28 06:46:00,P10 Sint-Pietersplein,661,708,True
2018-10-28 07:34:00,P01 Vrijdagmarkt,450,647,True
2018-10-28 07:59:00,P01 Vrijdagmarkt,450,647,True
2018-10-28 07:43:00,P08 Ramen,81,266,True
2018-10-28 07:35:00,P02 Reep,407,470,True
2018-10-28 07:53:00,P07 Sint-Michiels,334,450,True
2018-10-28 08:13:00,P01 Vrijdagmarkt,453,647,True
2018-10-28 06:19:00,P04 Savaanstraat,409,540,True
2018-10-28 08:12:00,P08 Ramen,79,266,True
2018-10-28 08:14:00,P02 Reep,407,470,True
2018-10-28 08:25:00,P07 Sint-Michiels,331,450,True
2018-10-28 07:57:00,P10 Sint-Pietersplein,662,708,True
2018-10-28 08:29:00,P01 Vrijdagmarkt,450,647,True
2018-10-28 08:20:00,P04 Savaanstraat,408,540,True
2018-10-28 08:23:00,P08 Ramen,76,266,True
2018-10-28 08:44:00,P07 Sint-Michiels,330,450,True
2018-10-28 08:41:00,P10 Sint-Pietersplein,661,708,True
2018-10-28 08:34:00,P01 Vrijdagmarkt,451,647,True
2018-10-28 08:41:00,P04 Savaanstraat,407,540,True
2018-10-28 08:42:00,P08 Ramen,78,266,True
2018-10-28 08:22:00,P02 Reep,406,470,True
2018-10-28 08:59:00,P07 Sint-Michiels,322,450,True
2018-10-28 08:54:00,P10 Sint-Pietersplein,660,708,True
2018-10-28 08:59:00,P01 Vrijdagmarkt,448,647,True
2018-10-28 08:49:00,P04 Savaanstraat,406,540,True
2018-10-28 08:58:00,P08 Ramen,76,266,True
2018-10-28 08:55:00,P02 Reep,403,470,True
2018-10-28 09:12:00,P07 Sint-Michiels,315,450,True
2018-10-28 09:09:00,P10 Sint-Pietersplein,659,708,True
2018-10-28 09:10:00,P01 Vrijdagmarkt,442,647,True
2018-10-28 09:09:00,P04 Savaanstraat,407,540,True
2018-10-28 09:12:00,P08 Ramen,78,266,True
2018-10-28 09:13:00,P02 Reep,400,470,True
2018-10-28 09:29:00,P07 Sint-Michiels,298,450,True
2018-10-28 09:25:00,P10 Sint-Pietersplein,659,708,True
2018-10-28 09:29:00,P01 Vrijdagmarkt,439,647,True
2018-10-28 09:24:00,P04 Savaanstraat,403,540,True
2018-10-28 09:29:00,P08 Ramen,73,266,True
2018-10-28 09:28:00,P02 Reep,398,470,True
2018-10-28 09:44:00,P07 Sint-Michiels,279,450,True
2018-10-28 09:39:00,P10 Sint-Pietersplein,658,708,True
2018-10-28 09:44:00,P01 Vrijdagmarkt,436,647,True
2018-10-28 09:43:00,P04 Savaanstraat,399,540,True
2018-10-28 09:44:00,P08 Ramen,73,266,True
2018-10-28 09:41:00,P02 Reep,387,470,True
2018-10-28 09:59:00,P07 Sint-Michiels,264,450,True
2018-10-28 09:57:00,P10 Sint-Pietersplein,648,708,True
2018-10-28 09:59:00,P01 Vrijdagmarkt,417,647,True
2018-10-28 09:59:00,P04 Savaanstraat,396,540,True
2018-10-28 09:59:00,P08 Ramen,69,266,True
2018-10-28 09:58:00,P02 Reep,383,470,True
2018-10-28 10:14:00,P07 Sint-Michiels,252,450,True
2018-10-28 10:14:00,P10 Sint-Pietersplein,642,708,True
2018-10-28 10:14:00,P01 Vrijdagmarkt,407,647,True
2018-10-28 10:13:00,P04 Savaanstraat,395,540,True
2018-10-28 10:14:00,P08 Ramen,74,266,True
2018-10-28 10:12:00,P02 Reep,374,470,True
2018-10-28 10:30:00,P07 Sint-Michiels,239,450,True
2018-10-28 10:30:00,P10 Sint-Pietersplein,633,708,True
2018-10-28 10:30:00,P01 Vrijdagmarkt,387,647,True
2018-10-28 10:25:00,P04 Savaanstraat,392,540,True
2018-10-28 10:30:00,P08 Ramen,73,266,True
2018-10-28 10:28:00,P02 Reep,369,470,True
2018-10-28 10:44:00,P07 Sint-Michiels,210,450,True
2018-10-28 10:44:00,P10 Sint-Pietersplein,623,708,True
2018-10-28 10:44:00,P01 Vrijdagmarkt,381,647,True
2018-10-28 10:44:00,P04 Savaanstraat,389,540,True
2018-10-28 10:40:00,P08 Ramen,77,266,True
2018-10-28 10:44:00,P02 Reep,356,470,True
2018-10-28 10:59:00,P07 Sint-Michiels,195,450,True
2018-10-28 10:57:00,P10 Sint-Pietersplein,609,708,True
2018-10-28 10:59:00,P01 Vrijdagmarkt,361,647,True
2018-10-28 10:55:00,P04 Savaanstraat,390,540,True
2018-10-28 10:58:00,P08 Ramen,80,266,True
2018-10-28 10:58:00,P02 Reep,347,470,True
2018-10-28 11:14:00,P07 Sint-Michiels,182,450,True
2018-10-28 11:14:00,P10 Sint-Pietersplein,596,708,True
2018-10-28 11:14:00,P01 Vrijdagmarkt,345,647,True
2018-10-28 11:12:00,P04 Savaanstraat,387,540,True
2018-10-28 11:14:00,P08 Ramen,84,266,True
2018-10-28 11:14:00,P02 Reep,342,470,True
2018-10-28 11:29:00,P07 Sint-Michiels,172,450,True
2018-10-28 11:28:00,P10 Sint-Pietersplein,594,708,True
2018-10-28 11:29:00,P01 Vrijdagmarkt,337,647,True
2018-10-28 11:26:00,P04 Savaanstraat,392,540,True
2018-10-28 11:29:00,P08 Ramen,90,266,True
2018-10-28 11:25:00,P02 Reep,340,470,True
2018-10-28 11:44:00,P07 Sint-Michiels,174,450,True
2018-10-28 11:43:00,P10 Sint-Pietersplein,594,708,True
2018-10-28 11:44:00,P01 Vrijdagmarkt,328,647,True
2018-10-28 11:43:00,P04 Savaanstraat,397,540,True
2018-10-28 11:44:00,P08 Ramen,97,266,True
2018-10-28 11:44:00,P02 Reep,334,470,True
2018-10-28 11:59:00,P07 Sint-Michiels,175,450,True
2018-10-28 11:56:00,P10 Sint-Pietersplein,597,708,True
2018-10-28 11:59:00,P01 Vrijdagmarkt,311,647,True
2018-10-28 11:58:00,P04 Savaanstraat,404,540,True
2018-10-28 11:59:00,P08 Ramen,97,266,True
2018-10-28 11:59:00,P02 Reep,331,470,True
2018-10-28 12:12:00,P07 Sint-Michiels,178,450,True
2018-10-28 12:14:00,P10 Sint-Pietersplein,604,708,True
2018-10-28 12:14:00,P01 Vrijdagmarkt,298,647,True
2018-10-28 12:14:00,P04 Savaanstraat,409,540,True
2018-10-28 12:14:00,P08 Ramen,97,266,True
2018-10-28 12:13:00,P02 Reep,327,470,True
2018-10-28 12:29:00,P07 Sint-Michiels,174,450,True
2018-10-28 12:29:00,P10 Sint-Pietersplein,606,708,True
2018-10-28 12:29:00,P01 Vrijdagmarkt,292,647,True
2018-10-28 12:25:00,P04 Savaanstraat,406,540,True
2018-10-28 12:26:00,P08 Ramen,94,266,True
2018-10-28 12:29:00,P02 Reep,327,470,True
2018-10-28 12:44:00,P07 Sint-Michiels,167,450,True
2018-10-28 12:44:00,P10 Sint-Pietersplein,597,708,True
2018-10-28 12:44:00,P01 Vrijdagmarkt,273,647,True
2018-10-28 12:44:00,P04 Savaanstraat,405,540,True
2018-10-28 12:44:00,P08 Ramen,86,266,True
2018-10-28 12:43:00,P02 Reep,330,470,True
2018-10-28 12:59:00,P07 Sint-Michiels,161,450,True
2018-10-28 12:59:00,P10 Sint-Pietersplein,599,708,True
2018-10-28 12:59:00,P01 Vrijdagmarkt,258,647,True
2018-10-28 12:58:00,P04 Savaanstraat,399,540,True
2018-10-28 12:59:00,P08 Ramen,88,266,True
2018-10-28 12:59:00,P02 Reep,329,470,True
2018-10-28 13:14:00,P07 Sint-Michiels,162,450,True
2018-10-28 13:15:00,P10 Sint-Pietersplein,593,708,True
2018-10-28 13:15:00,P01 Vrijdagmarkt,248,647,True
2018-10-28 13:09:00,P04 Savaanstraat,396,540,True
2018-10-28 13:15:00,P08 Ramen,91,266,True
2018-10-28 13:14:00,P02 Reep,327,470,True
2018-10-28 13:29:00,P07 Sint-Michiels,162,450,True
2018-10-28 13:29:00,P10 Sint-Pietersplein,584,708,True
2018-10-28 13:27:00,P01 Vrijdagmarkt,241,647,True
2018-10-28 13:29:00,P04 Savaanstraat,400,540,True
2018-10-28 13:29:00,P08 Ramen,93,266,True
2018-10-28 13:29:00,P02 Reep,324,470,True
2018-10-28 13:43:00,P07 Sint-Michiels,157,450,True
2018-10-28 13:44:00,P10 Sint-Pietersplein,570,708,True
2018-10-28 13:44:00,P01 Vrijdagmarkt,241,647,True
2018-10-28 13:37:00,P04 Savaanstraat,400,540,True
2018-10-28 13:44:00,P08 Ramen,97,266,True
2018-10-28 13:44:00,P02 Reep,320,470,True
2018-10-28 13:58:00,P07 Sint-Michiels,161,450,True
2018-10-28 13:59:00,P10 Sint-Pietersplein,560,708,True
2018-10-28 13:58:00,P01 Vrijdagmarkt,240,647,True
2018-10-28 13:57:00,P04 Savaanstraat,401,540,True
2018-10-28 13:59:00,P08 Ramen,98,266,True
2018-10-28 13:58:00,P02 Reep,317,470,True
2018-10-28 14:13:00,P07 Sint-Michiels,160,450,True
2018-10-28 14:14:00,P10 Sint-Pietersplein,530,708,True
2018-10-28 14:14:00,P01 Vrijdagmarkt,213,647,True
2018-10-28 14:14:00,P04 Savaanstraat,398,540,True
2018-10-28 14:13:00,P08 Ramen,98,266,True
2018-10-28 14:14:00,P02 Reep,321,470,True
2018-10-28 14:29:00,P07 Sint-Michiels,163,450,True
2018-10-28 14:29:00,P10 Sint-Pietersplein,503,708,True
2018-10-28 14:29:00,P01 Vrijdagmarkt,217,647,True
2018-10-28 14:29:00,P04 Savaanstraat,399,540,True
2018-10-28 14:29:00,P08 Ramen,92,266,True
2018-10-28 14:29:00,P02 Reep,317,470,True
2018-10-28 14:44:00,P07 Sint-Michiels,163,450,True
2018-10-28 14:44:00,P10 Sint-Pietersplein,477,708,True
2018-10-28 14:44:00,P01 Vrijdagmarkt,212,647,True
2018-10-28 14:41:00,P04 Savaanstraat,402,540,True
2018-10-28 14:44:00,P08 Ramen,93,266,True
2018-10-28 14:44:00,P02 Reep,314,470,True
2018-10-28 14:59:00,P07 Sint-Michiels,175,450,True
2018-10-28 14:59:00,P10 Sint-Pietersplein,454,708,True
2018-10-28 14:59:00,P01 Vrijdagmarkt,228,647,True
2018-10-28 14:58:00,P04 Savaanstraat,403,540,True
2018-10-28 14:59:00,P08 Ramen,96,266,True
2018-10-28 14:59:00,P02 Reep,309,470,True
2018-10-28 15:14:00,P07 Sint-Michiels,177,450,True
